train_loss,val_loss,curr_epoch
0.19594142,0.29995087,0
0.07030743,0.064312324,1
0.05242401,0.03320202,2
0.04467881,0.029665716,3
0.039335277,0.02425555,4
0.036308378,0.023609238,5
0.03407937,0.026957832,6
0.03271958,0.021794684,7
0.03031655,0.01817497,8
0.028307438,0.016506761,9
0.02764311,0.016459364,10
0.026665282,0.018361114,11
0.02462628,0.015933089,12
0.024610989,0.014660311,13
0.024169547,0.015722392,14
0.024017733,0.016077135,15
0.02224008,0.017642217,16
0.02223075,0.013205337,17
0.021344937,0.013643137,18
0.020891367,0.013367539,19
0.02072358,0.013061372,20
0.02051654,0.014380756,21
0.02050868,0.013608285,22
0.019406123,0.01255765,23
0.019278405,0.01597206,24
0.018568205,0.013673907,25
0.01956692,0.013268025,26
0.017875355,0.013807817,27
0.018532075,0.01350646,28
0.017807085,0.012244715,29
0.017758872,0.011742684,30
0.017305573,0.011180805,31
0.01696199,0.011796541,32
0.016845364,0.011521792,33
0.016706591,0.011601173,34
0.016539825,0.011544254,35
0.015986875,0.01159151,36
0.016101332,0.0124671,37
0.015939202,0.011560119,38
0.015488633,0.01170223,39
0.015991583,0.011832485,40
0.015546028,0.011576581,41
0.015471785,0.01217221,42
0.0153162675,0.01145777,43
0.014909237,0.0110876,44
0.015067359,0.010685246,45
0.014438669,0.0118214,46
0.014723578,0.01134133,47
0.014460397,0.010843447,48
0.014444537,0.011515226,49
0.014244736,0.011067933,50
0.014365663,0.011167948,51
0.013864412,0.010273641,52
0.013941747,0.010113869,53
0.013374468,0.010412689,54
0.013502757,0.010396033,55
0.014285041,0.011299268,56
0.013294711,0.012119606,57
0.013466928,0.010724751,58
0.013043629,0.010261336,59
0.013579971,0.010279945,60
0.013199466,0.010300015,61
0.013015349,0.010445747,62
0.012823402,0.010663978,63
0.01309771,0.010669593,64
0.013273531,0.012574891,65
0.013325199,0.010719815,66
0.0131442975,0.010328551,67
0.012545789,0.010556843,68
0.0124291405,0.0109797185,69
0.012569538,0.010626904,70
0.012679528,0.01118568,71
0.012353547,0.010199603,72
0.012199807,0.010458988,73
0.01208628,0.010843538,74
0.011676004,0.010900468,75
0.012124406,0.010454717,76
0.01198368,0.010830595,77
0.011646386,0.010440224,78
0.011815334,0.010681883,79
0.01152615,0.010837917,80
0.011232695,0.010548841,81
0.011599185,0.010525684,82
0.011119906,0.010813221,83
0.011325506,0.009965362,84
0.011075524,0.009661156,85
0.011297392,0.011220101,86
0.011397599,0.010663345,87
0.011026057,0.0103878835,88
0.011230632,0.010502069,89
0.01127415,0.009976313,90
0.010774376,0.009946618,91
0.010768276,0.010341873,92
0.010648336,0.010261329,93
0.01057292,0.010157611,94
0.010792719,0.00996298,95
0.010611505,0.010038447,96
0.010744036,0.010636249,97
0.010829835,0.010959982,98
0.01066297,0.010336795,99
0.010808438,0.010786309,100
0.010376946,0.010424399,101
0.010588586,0.010452606,102
0.010243789,0.009842538,103
0.010398153,0.010374509,104
0.010103405,0.011077152,105
0.0104752965,0.010226642,106
0.0104170665,0.010411345,107
0.010068216,0.010323347,108
0.010214302,0.010721502,109
0.010400399,0.010314238,110
0.010164476,0.010585159,111
0.009841203,0.010103721,112
0.010102725,0.0102731995,113
0.0099460455,0.009425523,114
0.010091901,0.009524473,115
0.009512235,0.009646219,116
0.009858971,0.009307804,117
0.00953595,0.010016289,118
0.009998039,0.010137216,119
0.0095593175,0.0102813365,120
0.009780659,0.009694986,121
0.00969022,0.010214521,122
0.009564239,0.009551307,123
0.00954293,0.009527037,124
0.00952649,0.009517412,125
0.009244415,0.009377342,126
0.009369738,0.009522926,127
0.009439512,0.009254111,128
0.009272812,0.009911355,129
0.009479581,0.010644882,130
0.009483556,0.009839083,131
0.009216033,0.009761807,132
0.00904362,0.010138243,133
0.00913291,0.011014161,134
0.009105487,0.009873446,135
0.008982334,0.009966951,136
0.009170711,0.010600679,137
0.008998769,0.009789836,138
0.008921145,0.010422204,139
0.0089231515,0.009968589,140
