train_loss,val_loss,curr_epoch
0.10908415,0.3174692,0
0.05654306,0.25912735,1
0.049339168,0.029134749,2
0.043111082,0.024518449,3
0.043712426,0.02108232,4
0.03233012,0.016537154,5
0.033641167,0.023914224,6
0.03137218,0.016639987,7
0.029533,0.1166708,8
0.030576192,0.02394461,9
0.027644314,0.019480495,10
0.023888938,0.014308364,11
0.022773657,0.0138032315,12
0.022890674,0.017319761,13
0.023105161,0.019161131,14
0.020327665,0.012894026,15
0.0229008,0.013463307,16
0.022969864,0.013102564,17
0.01981817,0.014329403,18
0.019855577,0.012828853,19
0.02154231,0.01547848,20
0.022091953,0.012980028,21
0.019720558,0.013815746,22
0.0188777,0.024822706,23
0.018980386,0.013821808,24
0.01915071,0.011685278,25
0.016852733,0.011270127,26
0.018702887,0.014000961,27
0.016230559,0.011725442,28
0.018701557,0.011338148,29
0.017206298,0.0104618035,30
0.017128289,0.015440852,31
0.016321516,0.013979672,32
0.018472072,0.013330572,33
0.023833588,0.015505391,34
0.019504894,0.013514811,35
0.016048195,0.013498158,36
0.017287768,0.01305025,37
0.016445829,0.012764475,38
0.014525083,0.010500174,39
0.016585069,0.010483584,40
0.016371613,0.009620225,41
0.015749041,0.014999016,42
0.018011447,0.012238603,43
0.017672801,0.011617189,44
0.016104763,0.010035408,45
0.015135983,0.011943557,46
0.018242825,0.014071738,47
0.0153424535,0.010874053,48
0.015850885,0.01045512,49
0.01509402,0.013271475,50
0.014495763,0.010126012,51
0.015412867,0.011254118,52
0.013470686,0.009576973,53
0.013580928,0.010692816,54
0.014749495,0.011550263,55
0.013683123,0.010409942,56
0.013259854,0.010666042,57
0.0139383515,0.0105097275,58
0.013777894,0.0141035495,59
0.012973672,0.01062027,60
0.0139449,0.010905257,61
0.01493386,0.010984152,62
0.013981771,0.010881003,63
0.01369697,0.010406262,64
0.018461872,0.012274907,65
0.013787136,0.011597287,66
0.015055039,0.010327331,67
0.0136298,0.010654858,68
0.014119087,0.0095605245,69
0.016861713,0.01257655,70
0.017334206,0.0128658675,71
0.014424986,0.010807651,72
0.014055686,0.00973771,73
0.013218797,0.013888585,74
0.013444789,0.009951245,75
0.013376215,0.011487321,76
0.013080919,0.01269631,77
0.012239378,0.009426004,78
0.012939564,0.009171403,79
0.013088525,0.010119378,80
0.011986046,0.010734778,81
0.013240272,0.00900966,82
0.011591498,0.0114455065,83
0.012630472,0.00994696,84
0.013713501,0.009723814,85
0.0126895,0.009359883,86
0.012210407,0.009915517,87
0.013556762,0.009862581,88
0.011556148,0.0104397675,89
0.013684647,0.010497711,90
0.012934894,0.010143387,91
0.012550362,0.009464711,92
0.012945016,0.010106117,93
0.0114545785,0.009248606,94
0.011707395,0.010994536,95
0.012756868,0.012148856,96
0.012696747,0.009515886,97
0.014049558,0.0096227685,98
0.013344119,0.010452213,99
0.013817868,0.009871963,100
0.012530788,0.0092153335,101
0.01168506,0.008705414,102
0.012696095,0.012048586,103
0.012014175,0.008702476,104
0.013339531,0.008628594,105
0.011582751,0.008537404,106
0.012505007,0.009331812,107
0.013774256,0.009926521,108
0.010908341,0.011310399,109
0.012767586,0.019051893,110
0.012374924,0.009200324,111
0.012357664,0.0106969895,112
0.015971905,0.009454254,113
0.012630413,0.01044953,114
0.012116342,0.01022499,115
0.014662645,0.010108923,116
0.012667081,0.01002248,117
0.011909617,0.009964256,118
0.0125583615,0.010910256,119
0.012766955,0.010256617,120
0.012166662,0.009130896,121
0.011800587,0.011101834,122
0.011207924,0.008901075,123
0.012150768,0.009746335,124
0.011241588,0.009765579,125
0.011012671,0.009941919,126
0.011467987,0.00888962,127
0.011708825,0.009043144,128
0.011682728,0.009441245,129
0.010832248,0.009211199,130
0.011581519,0.0102936225,131
0.01230042,0.009299771,132
0.0113919275,0.0096531445,133
0.0116159925,0.010173707,134
0.012177973,0.009559992,135
0.01126175,0.011034659,136
0.010558883,0.008647443,137
0.010414328,0.008486986,138
0.010214141,0.008772874,139
0.010768775,0.00877065,140
0.0115338825,0.009477333,141
0.012523711,0.010441038,142
0.012158341,0.0099803265,143
0.011822821,0.011385781,144
0.011959126,0.009634712,145
0.010694103,0.00860155,146
0.011367513,0.009024825,147
0.011416084,0.009243437,148
0.011228191,0.008423359,149
0.013417446,0.0110450545,150
0.012984296,0.008977103,151
0.012077293,0.009848651,152
0.010877347,0.009385214,153
0.010709659,0.010421943,154
0.012142434,0.0088868495,155
0.01126914,0.008919487,156
0.011481995,0.009370842,157
0.010878348,0.0089669535,158
0.011544613,0.010158105,159
0.011103695,0.009752235,160
0.011152683,0.009866989,161
0.011450052,0.0089495685,162
0.010501328,0.008987548,163
0.01077395,0.008141602,164
0.0108538,0.008439771,165
0.009744397,0.0089602955,166
0.011144402,0.009623372,167
0.01026324,0.010046334,168
0.011716125,0.008604669,169
0.010417269,0.00840498,170
0.010464161,0.008207849,171
0.011036129,0.008695063,172
0.01109587,0.008321452,173
0.009983204,0.010104135,174
0.0104031125,0.009676145,175
0.010466509,0.00888772,176
0.011210628,0.010006013,177
0.011108093,0.01025244,178
0.011406309,0.00964142,179
0.010085432,0.0079780985,180
0.010755921,0.011969,181
0.009807625,0.009068588,182
0.01055906,0.009395971,183
0.010086737,0.0112242075,184
0.011403075,0.009305081,185
0.010597705,0.009552846,186
0.010878064,0.008815715,187
0.010541854,0.009851159,188
0.010554283,0.008401531,189
0.01145094,0.009115504,190
0.010223726,0.008963572,191
0.011423328,0.009169572,192
0.00970916,0.008968769,193
0.009995813,0.008535105,194
0.01123336,0.008469983,195
0.011003075,0.009016707,196
0.010030433,0.008841062,197
0.010719634,0.008298237,198
0.010131332,0.008525838,199
