train_loss,val_loss,curr_epoch
0.12706582,0.2812668,0
0.050463486,0.031148445,1
0.03724636,0.021753674,2
0.033765838,0.014527065,3
0.028866755,0.016002517,4
0.026868507,0.01358984,5
0.02600086,0.017884813,6
0.023805203,0.012133792,7
0.023769144,0.0130137885,8
0.02133636,0.011383721,9
0.01934169,0.010879644,10
0.019941535,0.010088171,11
0.018832643,0.010427461,12
0.018130766,0.010882384,13
0.018115424,0.008791489,14
0.016525824,0.010779322,15
0.0172334,0.008892381,16
0.01750917,0.008618701,17
0.016206818,0.00830366,18
0.016853597,0.007747485,19
0.015858604,0.008285494,20
0.015359535,0.007525566,21
0.0160927,0.008447207,22
0.014643186,0.011000171,23
0.014790369,0.015160888,24
0.014530668,0.007472698,25
0.014847035,0.008709663,26
0.014498703,0.007664408,27
0.0140369125,0.00741155,28
0.013157623,0.0076144915,29
0.012635945,0.006686598,30
0.01313527,0.007997211,31
0.012672316,0.007573493,32
0.012653584,0.0069977674,33
0.013042071,0.007594709,34
0.012716003,0.006479287,35
0.012379611,0.007806467,36
0.01232743,0.0110827545,37
0.013086763,0.0069791544,38
0.012073358,0.0076399758,39
0.01177586,0.0073202047,40
0.012301824,0.0071660606,41
0.011811076,0.0076699,42
0.011547116,0.006239368,43
0.011952393,0.0064839036,44
0.011876842,0.006210193,45
0.011660062,0.0065572057,46
0.010849692,0.005808751,47
0.010898614,0.0064297672,48
0.011421414,0.00635687,49
0.010731525,0.0062245806,50
0.01049259,0.0060466826,51
0.01020185,0.006629989,52
0.010404923,0.005885001,53
0.010374629,0.005750879,54
0.010622428,0.00626181,55
0.010114113,0.0056756223,56
0.01029315,0.0058847577,57
0.010594354,0.00583456,58
0.010608334,0.0063998313,59
0.009754978,0.0071859537,60
0.009803352,0.005676489,61
0.009938402,0.00535118,62
0.009960533,0.0056400825,63
0.009500129,0.0055855704,64
0.00995494,0.0055758352,65
0.009289831,0.0060970094,66
0.009725726,0.005331448,67
0.009784668,0.0054402156,68
0.009051302,0.0059953392,69
0.009278639,0.0053636096,70
0.010516282,0.009744732,71
0.011736707,0.005702923,72
0.009507344,0.0055334936,73
0.009833845,0.0052191284,74
0.009648452,0.00562474,75
0.009490538,0.0055061853,76
0.009297433,0.0054726144,77
0.009089275,0.006260507,78
0.008708813,0.0061398405,79
0.008347778,0.0049977098,80
0.008665409,0.0050590136,81
0.00860813,0.0050136363,82
0.00931839,0.00557937,83
0.008603668,0.005751316,84
0.008765233,0.0049731443,85
0.008970553,0.00546914,86
0.009088696,0.0053476063,87
0.009083065,0.005124422,88
0.008302466,0.005001584,89
0.008930442,0.005388442,90
0.008861991,0.0049190377,91
0.008519934,0.005282995,92
0.0088350875,0.005763763,93
0.008135844,0.0053027538,94
0.008552106,0.0050016753,95
0.008785687,0.0051899464,96
0.008341076,0.005122206,97
0.008221677,0.005597083,98
0.007995813,0.0054467344,99
0.00836495,0.0057411194,100
0.008674083,0.00474876,101
0.008251013,0.004760765,102
0.008227375,0.004931785,103
0.008345318,0.0049585192,104
0.008210324,0.00602113,105
0.007875936,0.005222014,106
0.0076968707,0.0049185893,107
0.008417988,0.0052164034,108
0.008594554,0.004721607,109
0.008318305,0.00483156,110
0.008244153,0.004909175,111
0.008220513,0.0051054573,112
0.008027839,0.005626563,113
0.008460303,0.0046258117,114
0.0077588065,0.004890146,115
0.007987656,0.005324305,116
0.007961679,0.004504613,117
0.0073277107,0.004501805,118
0.0075169937,0.004434075,119
0.00799856,0.0048711575,120
0.0074651856,0.004906223,121
0.007959494,0.0050551137,122
0.0076087946,0.004853271,123
0.007681895,0.0045875376,124
0.007868357,0.004648916,125
0.0076122447,0.0044326633,126
0.007812758,0.0047179903,127
0.0075584534,0.004445456,128
0.0075572273,0.004362117,129
0.0075212433,0.0045916555,130
0.007346587,0.0048950654,131
0.007912598,0.004636434,132
0.007463352,0.004747542,133
0.0075736134,0.0047856085,134
0.007299298,0.0045439536,135
0.00758553,0.0046452973,136
0.007387191,0.004651225,137
0.0074695502,0.004714479,138
0.0070798984,0.004690739,139
0.0072426395,0.0055030477,140
0.0071056704,0.004598957,141
0.0070564477,0.004577511,142
0.0074036904,0.004394131,143
0.007138819,0.004281294,144
0.0074799727,0.004451546,145
0.007839762,0.00447039,146
0.0071377647,0.0047184476,147
0.007166064,0.0046716803,148
0.0072578555,0.004247136,149
0.0074585294,0.0046891044,150
0.00722806,0.004260219,151
0.0067029665,0.004476165,152
0.006864823,0.0041919034,153
0.007258728,0.0046368693,154
0.0070238607,0.004507886,155
0.0071161594,0.0047574122,156
0.0071202847,0.0049183657,157
0.0071541406,0.004442046,158
0.0072811604,0.0049089002,159
0.008804431,0.0054205204,160
0.007981632,0.0051963152,161
0.007925969,0.005166651,162
0.0072041787,0.0043674144,163
0.006995039,0.004685348,164
0.006895623,0.004084451,165
0.0070688976,0.00448962,166
0.006943809,0.0047907876,167
0.0069971313,0.004458794,168
0.0069033173,0.0041568987,169
