train_loss,val_loss,curr_epoch
0.194198,0.18306978,0
0.16529073,0.1619385,1
0.16051798,0.14634544,2
0.1564763,0.13674633,3
0.15501119,0.14081784,4
0.15258259,0.13044469,5
0.15018785,0.1462753,6
0.14677724,0.13172925,7
0.13990328,0.14761366,8
0.1402113,0.15595606,9
0.13820349,0.12844276,10
0.13863295,0.12930673,11
0.1343289,0.13269618,12
0.13214965,0.124091074,13
0.1329272,0.12583257,14
0.13439302,0.14280625,15
0.13279848,0.12628067,16
0.1323934,0.13318746,17
0.13181569,0.13642488,18
0.12963274,0.12078338,19
0.12884165,0.12507898,20
0.13007937,0.120200984,21
0.13004291,0.13934103,22
0.12849125,0.13392267,23
0.12803878,0.121538185,24
0.12819698,0.117378056,25
0.12808266,0.14262632,26
0.12792006,0.14484625,27
0.12795904,0.12584451,28
0.126149,0.115853935,29
0.12468432,0.13084368,30
0.12578727,0.13168176,31
0.12711959,0.12518346,32
0.12411823,0.11591767,33
0.12480939,0.12632747,34
0.12469706,0.117820375,35
0.124874495,0.14058991,36
0.122774966,0.119785845,37
0.12395541,0.123155266,38
0.12434752,0.12877016,39
0.122382216,0.1194138,40
0.124891885,0.15006828,41
0.124824814,0.15383227,42
0.122726366,0.11882538,43
0.121903606,0.118931495,44
0.12246623,0.1450054,45
0.12396886,0.11532515,46
0.12179277,0.12580237,47
0.12301892,0.13260083,48
0.121467255,0.12741122,49
0.12139298,0.120796606,50
0.1213614,0.12249824,51
0.121830374,0.1254419,52
0.12077353,0.11249218,53
0.12003308,0.12729937,54
0.12058038,0.11554557,55
0.11861464,0.1231472,56
0.119499624,0.11723181,57
0.11898866,0.110227875,58
0.11991506,0.114772595,59
0.11972647,0.13123667,60
0.11982483,0.12055335,61
0.11874225,0.11816949,62
0.11919113,0.14381038,63
0.11964897,0.1163049,64
0.118727624,0.11320629,65
0.119808435,0.12568095,66
0.12012234,0.112132095,67
0.1177841,0.11559965,68
0.118084304,0.12126704,69
0.11681678,0.1130924,70
0.11815973,0.12058208,71
0.1172889,0.13616832,72
0.11940112,0.12221602,73
0.11683435,0.11499946,74
0.11635854,0.11626337,75
0.11655118,0.113040686,76
0.11610352,0.11432864,77
0.115832165,0.11674266,78
0.1162847,0.11330458,79
0.11567303,0.113653205,80
0.11609822,0.11281464,81
0.11613164,0.12299762,82
0.116054535,0.11702052,83
0.11592071,0.12045433,84
0.11517594,0.11194121,85
0.115010135,0.11890523,86
0.114686616,0.12490216,87
