train_loss,val_loss,curr_epoch
0.18153362,0.14990675,0
0.14846322,0.11739678,1
0.14115012,0.14221239,2
0.13969986,0.12075463,3
0.13636078,0.12402608,4
0.13243788,0.12801348,5
0.12791191,0.116003335,6
0.12632586,0.13668162,7
0.12346878,0.12408521,8
0.12098346,0.123601474,9
0.11966338,0.13772778,10
0.11740105,0.103975505,11
0.114473395,0.11310722,12
0.11493362,0.14537287,13
0.1141726,0.112423696,14
0.112348735,0.12906103,15
0.11284841,0.14833087,16
0.11228299,0.108024575,17
0.11060102,0.11679187,18
0.10952101,0.1162147,19
0.109195836,0.123805836,20
0.108835205,0.116486765,21
0.10760078,0.10186696,22
0.11003843,0.116278775,23
0.108367845,0.11015452,24
0.10798999,0.1051118,25
0.10839451,0.1272164,26
0.10620915,0.11112613,27
0.10620103,0.10161227,28
0.10519697,0.09893114,29
0.10420997,0.13865957,30
0.1050819,0.12319709,31
0.10427542,0.10155937,32
0.103546284,0.11194313,33
0.10335838,0.09998722,34
0.10575041,0.12355014,35
0.10496425,0.10429231,36
0.10275944,0.0941172,37
0.103969984,0.10355297,38
0.10199229,0.111035325,39
0.10347861,0.10681506,40
0.10228323,0.103844024,41
0.10286098,0.111679375,42
0.102566,0.13618341,43
0.10350378,0.1069257,44
0.10013999,0.09565679,45
0.101742685,0.13474706,46
0.1002892,0.10977598,47
0.10203231,0.09429152,48
0.100633524,0.09936167,49
0.10045418,0.103174955,50
0.10129696,0.101779915,51
0.099742815,0.10208803,52
0.099784605,0.097182885,53
0.10113428,0.09498746,54
0.099887654,0.12786806,55
0.10014144,0.103126295,56
0.09713822,0.09564538,57
0.09782014,0.13181143,58
0.09801615,0.09275845,59
0.09851957,0.12180732,60
0.10060999,0.10092023,61
0.101579934,0.095176354,62
0.097608134,0.101522565,63
0.097799085,0.09886453,64
0.09778511,0.09634035,65
0.09746435,0.09786771,66
0.09641077,0.100522764,67
0.09698151,0.105662525,68
0.09809846,0.10136511,69
0.09863056,0.10291484,70
0.09662505,0.097331546,71
0.09548395,0.095927514,72
0.096152164,0.10139675,73
0.0962168,0.10782741,74
0.09880429,0.10220119,75
0.09579941,0.09479338,76
0.09619954,0.088949196,77
0.09518858,0.11064779,78
0.096724294,0.10984471,79
0.096987955,0.093295254,80
0.096697755,0.09904815,81
0.09625265,0.09600061,82
0.095346645,0.10089867,83
0.095458485,0.10184843,84
0.09558667,0.10155934,85
0.09754851,0.093601815,86
0.095713556,0.09454244,87
0.09576874,0.08811235,88
0.09309273,0.13014267,89
0.09656843,0.09252738,90
0.09534802,0.09545855,91
0.096746415,0.09825344,92
0.094961345,0.09177835,93
0.09345178,0.09038829,94
0.09281391,0.10130796,95
0.09421318,0.08715744,96
0.09368422,0.096717164,97
0.09326456,0.08602018,98
0.092726745,0.09504821,99
0.092954226,0.09601581,100
0.09401343,0.09216801,101
0.091953516,0.087060034,102
0.0924866,0.097818896,103
0.093398646,0.09926875,104
0.09345184,0.09014816,105
0.092034325,0.09046424,106
0.09145979,0.08857649,107
0.09394898,0.089404576,108
0.092482656,0.09766319,109
0.09134809,0.0991039,110
0.09209048,0.08820872,111
0.09272779,0.096387774,112
0.09259107,0.089551985,113
0.09140453,0.087754786,114
0.09168515,0.09189477,115
0.09072356,0.09569957,116
0.09080794,0.08955658,117
0.091147,0.08721998,118
0.089452304,0.09473756,119
0.09103789,0.121337414,120
0.097144485,0.10640872,121
0.09375637,0.11916773,122
0.09327969,0.10099836,123
0.09429689,0.09125035,124
0.092923366,0.09433786,125
0.0933683,0.12286366,126
0.09234033,0.093750805,127
0.0907531,0.08862273,128
0.0919304,0.103619225,129
0.092021294,0.095273286,130
0.091704756,0.090388425,131
0.09122309,0.088508144,132
0.090943,0.08799057,133
0.090729065,0.09121664,134
0.0896668,0.096699335,135
0.090135306,0.08660215,136
0.09070822,0.088595346,137
0.091148734,0.10816612,138
0.09290699,0.0897637,139
0.09229448,0.090996295,140
0.089957654,0.08865209,141
0.091844134,0.089594014,142
0.09021264,0.09850727,143
0.089582704,0.092919104,144
0.09020171,0.08717263,145
0.08844167,0.09568472,146
0.09190736,0.092845775,147
0.09086595,0.0883195,148
0.088579744,0.09661849,149
0.08806347,0.08784899,150
0.08923574,0.083784536,151
0.0897118,0.08701876,152
0.089458495,0.087324105,153
0.09154326,0.08764186,154
0.088667095,0.08649591,155
0.08941734,0.09204321,156
0.08987083,0.08842999,157
0.08973918,0.08795096,158
0.08858261,0.089394666,159
0.09043418,0.08945359,160
0.08922394,0.09333655,161
0.09007062,0.08563075,162
0.0881928,0.092305705,163
0.08968671,0.085209824,164
0.08881227,0.09095372,165
0.08760141,0.085662395,166
0.08809336,0.096989155,167
0.08982074,0.087809175,168
0.08848861,0.08634706,169
0.089900196,0.087613456,170
0.088275254,0.08924384,171
0.08860392,0.09051003,172
0.08979552,0.09224162,173
0.0883614,0.08401002,174
0.09043796,0.09854021,175
0.09093219,0.08729609,176
0.089182235,0.08952461,177
0.08946576,0.09023442,178
0.08890271,0.093821116,179
0.08946912,0.08498644,180
0.09037914,0.08416275,181
0.08980032,0.08735207,182
0.08717559,0.10246283,183
0.09005548,0.08759163,184
0.089615665,0.08426567,185
0.087966725,0.087011606,186
0.08741347,0.087400176,187
0.08798983,0.08753065,188
0.0897606,0.091461405,189
0.087031305,0.0879454,190
0.0880345,0.08914894,191
0.08984257,0.087048925,192
0.08811282,0.094759785,193
0.08820972,0.085589625,194
0.087517,0.09087235,195
0.088869,0.08357246,196
0.08732667,0.08506964,197
0.08728871,0.08428633,198
0.08663694,0.086122535,199
